"idcom";"medIncome_EMP";"medIncome_OUV";"medIncome_INT";"medIncome_ART";"medIncome_CAD";"avgIncome_EMP";"avgIncome_OUV";"avgIncome_INT";"avgIncome_ART";"avgIncome_CAD";"stdIncome_EMP";"stdIncome_OUV";"stdIncome_INT";"stdIncome_ART";"stdIncome_CAD";"share_EMP";"share_OUV";"share_INT";"share_ART";"share_CAD";"distribution";"optgaussian";"optlognormal";"year"
"92020";25157.7236731806;25591.5557621122;27218.790089943;34427.5480134822;35232.0544320251;25666.5059834433;51336.2099860311;44843.7632190312;44547.0406771557;43244.1690643024;5187.9623164379;89271.3712101614;58715.4358649756;36579.3363742395;30777.4201423793;0.038949323427965;0.0803926771026797;0.227169010347572;0.288617670469621;0.364871318652162;"lognormal";-1.42293353482855e-12;-1.22163519126257e-12;2011
"92022";22266.5200001643;43347.0396525505;57609.5344081516;59277.6768975761;78713.1989169493;22266.5200001643;43347.0396525505;57609.5344081516;59277.6768975761;78713.1989169493;9758.48451946171;7168.19886698556;4312.22000522922;4466.12662090437;7546.66364428905;0.409556313993174;0.204674733684973;0.0760161340366119;0.0404385148412452;0.269314303443996;"gaussian";-1.08423548258829e-12;-3.42418508803057e-12;2011
"92023";21783.7183518475;23461.1445341154;30619.4819907986;31278.0249218699;32862.2682098089;43056.0011817562;40368.4847003512;39538.4023751529;39295.8533687702;43629.294680302;73405.6167967659;56525.1936467994;32300.9773589674;29885.3106878763;38100.9069723155;0.0467758985200846;0.259022953790396;0.272651766837813;0.308554817275748;0.112994563575959;"lognormal";-1.96067908012367e-12;-4.94960888351727e-13;2011
"92024";18494.9007683704;18854.2335333866;21037.5155982228;23385.0279668971;26568.7997229942;74981.0182481047;19045.0546794898;61381.0042109475;25885.4585949719;30027.7420444093;294591.398857025;2716.45252024253;168243.644972496;12286.2345060184;15813.1120731287;0.315315315315315;0.0406761276326494;0.151224803398716;0.233480972611407;0.259302781041911;"lognormal";-3.27556900194407e-12;-8.71940866332693e-14;2011
"92025";23184.8520434836;23439.3665834925;27645.4781524709;32902.5663963953;43174.0494931123;24689.462577016;85751.6139852333;41342.5668943263;80812.8337287264;43823.6580155537;9037.9647178256;301770.319201144;45969.9875189853;181290.271980792;7630.72147805141;0.298091666076947;0.24822494279716;0.256103602009766;0.149930413039889;0.047649376076239;"lognormal";-5.80777449316993e-12;-3.32955284122775e-12;2011
"92026";19501.9207974677;26869.5366846281;26985.2750837594;39572.5299579605;42527.2223175528;45774.0233682793;71831.0606618669;28907.9559179757;153638.775420071;51435.5564482253;97199.8725137084;178087.117115468;11105.1323946192;576370.654836262;34992.3089308862;0.262428288520038;0.0620648823013005;0.208407341622262;0.0407709111696372;0.426328576386762;"lognormal";-1.06550622656042e-11;-1.84543106547032e-13;2011
"92032";18609.7770297781;36585.6414804727;47040.3560804556;54864.4955358179;70708.7941888099;18609.7770297781;36585.6414804727;47040.3560804556;54864.4955358179;70708.7941888099;8116.43839803978;9744.84265383384;5028.19430208228;3225.69696805111;5253.05424138138;0.270094815067908;0.260357051336807;0.0308362518151533;0.0957546766891603;0.342957205090971;"gaussian";-3.97500473361691e-13;-8.19087117959707e-13;2011
"92033";30718.2700476757;37766.4673711834;42179.0436888336;46986.1662895869;50620.7050910056;37049.7324654289;71990.3474249229;72149.4142369681;75565.1400044519;74373.7838754924;24983.4655819912;116828.358917223;100128.868789459;95177.3846699448;80056.5876257676;0.433121754183497;0.243854587420658;0.202423542989036;0.0541257934218119;0.0664743219849971;"lognormal";-1.61139342262502e-11;-4.01814371018096e-13;2011
"92035";25388.0885706797;28770.2571962464;31614.0705862739;33943.1111252403;36507.6458700806;52896.1527975214;32364.1125535798;77133.5330568704;65660.4597885454;48962.9146467812;96685.4827820742;16674.1220141572;171660.833171591;108727.190520135;43759.0879074032;0.0456810631229236;0.377906976744186;0.270125223613596;0.0842064911832354;0.222080245336059;"lognormal";-2.28373677354715e-12;-1.00358086856385e-12;2011
"92036";16902.4769988911;19497.0308482695;20602.1878821958;27195.2739322339;39328.5380687993;76059.4119848778;20793.4875959373;60200.9134775497;51489.7417683548;44826.247217529;333701.310460592;7707.95734991876;165289.154240993;82780.2986961889;24516.2966180115;0.241753112033195;0.375829875518672;0.239159751037344;0.0386410788381743;0.104616182572614;"lognormal";-4.94127084942355e-12;-2.54619901541701e-12;2011
"92040";29007.7541780165;34311.4822885806;38073.9211134852;44186.6639596374;67908.0430308579;33426.9494144939;69137.8489243263;78602.5102669804;87042.3659100565;70021.4227575683;19141.1161783026;120946.779979951;141964.946087835;147726.612319764;17604.6344365516;0.425154884614344;0.212374536698861;0.261964667370073;0.0659037415794173;0.0346021697373049;"lognormal";-6.76419095753397e-12;-1.70549571016551e-12;2011
"92044";26246.9108286566;29639.9382221053;29911.221716757;37423.7445818977;40400.9285696103;82906.4947145572;34353.6217777363;70045.1700080524;55278.1510627444;56700.9066999139;248408.065750176;20129.9911077279;148321.896618253;60092.9168074551;55834.9185264161;0.252768965325319;0.445650358991484;0.190488117103579;0.0593588245116046;0.0517337340680136;"lognormal";-5.20966447593775e-12;-8.63516842667422e-13;2011
"92046";21477.4238671136;21657.5165683899;25597.6212434909;30985.7693368291;34307.6795800324;22746.4097228807;60036.0722500502;61482.4567661548;58031.4469296092;38177.4458913763;7933.90970919843;155217.940662709;134266.135498847;91893.9782668413;18637.2719457844;0.27969807703828;0.119810699095429;0.301144192176361;0.0362427364763673;0.263104295213563;"lognormal";-7.58350235239321e-12;-6.092089258988e-12;2011
"92048";21053.3434858788;28003.8611979963;30279.0485238868;33000.1253748283;42776.612898732;41868.0851880885;44074.2817057053;43228.4388922998;39507.3763340514;53187.9194812542;71969.224595608;53565.2013176403;44047.1465081736;26004.7598978737;39301.9955686281;0.0936940966010733;0.25237030411449;0.228667262969589;0.379964221824687;0.045304114490161;"lognormal";-2.42686442452804e-12;-1.17813949831985e-12;2011
"92049";18955.705524793;27378.275123482;32072.4511583121;35501.0022240851;37023.7436687935;67755.4776909877;30778.7746888839;57099.7846941169;54227.508567345;46628.9117048277;232514.965860262;15809.4873962906;84105.5077349446;62614.1730021657;35699.924528621;0.272181212910696;0.394015052829642;0.0374873353596758;0.223368070632508;0.0729483282674772;"lognormal";-1.60723508037297e-12;-9.39158928267669e-13;2011
"92050";16029.7269070057;17407.9258607356;19306.8862753819;20460.7065247991;38856.5724886517;51361.2905455255;48556.6503745206;63384.2365303505;21771.8024873262;42815.620007388;156347.967486982;126437.882424668;198201.167769043;7917.98074491446;19813.9112167018;0.20344277245782;0.0357273141814866;0.168969448244414;0.356133150934793;0.235727314181487;"lognormal";-1.00850671586834e-11;-3.48385691512732e-12;2011
"92051";24907.7830411913;36582.8178937986;41040.4763093255;43524.7008568695;49078.1753370902;54822.8435368826;36984.4948405365;79344.8914664558;75974.7049984085;64499.856138529;107493.948241468;5495.70529513707;131285.828066382;108698.481925057;55002.6180327359;0.515225713004794;0.0370728006345484;0.100010345897852;0.177604579784116;0.170086560678691;"lognormal";-2.50180472167537e-11;-1.6998160137261e-13;2011
"92060";20210.2950395392;29447.2030176553;41509.9630576599;55047.3633662501;71081.7098859473;20210.2950395392;29447.2030176553;41509.9630576599;55047.3633662501;71081.7098859473;8339.56527225237;2946.98285673389;7934.47539986869;4007.65242930767;6580.11827620311;0.356501517989794;0.0303597958788192;0.276920095601059;0.0930172469478716;0.243201343582456;"gaussian";-4.58167432298718e-13;-1.53044053414518e-12;2011
"92062";23332.9781500715;29029.1595661658;29860.6580119496;30589.4914645915;35374.3504733899;36678.6619185321;49308.3576014808;45910.2497159455;34256.2256682961;35610.6939309833;44486.8312174521;67701.1995919598;53615.8901487421;17268.2217670695;4123.32136115879;0.248341872195083;0.0780412248302157;0.424242424242424;0.20874538305731;0.0406290956749672;"lognormal";-8.9656086583827e-13;-4.91863563308097e-13;2011
"92063";31528.2638443918;33618.2967056852;34236.5367723689;37484.5183602274;38306.0373977363;41979.4393655521;45411.3288179293;47799.2484845052;51353.6992234465;54643.14331453;36905.0310768739;41237.8682803648;46569.993446267;48088.9309183123;55587.7110037163;0.416251428015848;0.20529398896478;0.263970248657057;0.0707809727522423;0.0437033616100727;"lognormal";-5.09166316624353e-12;-8.43564912135058e-13;2011
"92064";34550.2867219507;38584.9821190665;40342.3607305357;41988.2815824549;42007.3702331552;53003.4948876401;59852.8027242421;63038.9473900249;65079.5118607843;64950.5493529443;61663.2265588514;70975.5225802993;75691.8169168812;77067.1232720867;76593.2689950674;0.525871172122492;0.160647659274903;0.061316437873988;0.045124956001408;0.207039774727209;"lognormal";-1.91871267094457e-11;-4.59991528543457e-13;2011
"92071";32675.8975720906;33771.9224598164;36078.0291278455;40765.7849887474;42952.1603249871;32849.9293097736;48673.6071522016;52140.7697349918;60875.3737848628;71893.2425850283;3394.90320808405;50517.1673194779;54403.2727696957;67512.1953030296;96497.7643127205;0.045341681960488;0.182338335312534;0.475547878657023;0.238475655835043;0.0582964482349131;"lognormal";-2.54963934525238e-11;-2.49191748564912e-12;2011
"92072";26059.9144378694;33944.873017095;34006.5394863138;35127.5898605261;55726.084889899;26862.9033062888;49851.3030091391;49966.2594848203;52485.3907017253;57426.8157030286;6719.79780101835;53616.7870169888;53789.3563188291;58266.8659726638;14295.7465185398;0.0725462304409673;0.437034557777592;0.195046439628483;0.244582043343653;0.0507907288093047;"lognormal";-7.07532543293951e-12;-6.03139091260093e-13;2011
"92073";23996.4204663618;26841.5272741198;32767.8109953145;37301.7744553406;45021.5675239054;64531.3606198798;30777.6099082411;75458.1726670121;61550.645220378;58322.4170601581;161093.83358157;17268.0439962243;156527.1010209;80787.1950718926;48028.2976932382;0.237294117647059;0.402666666666667;0.0842352941176471;0.231333333333333;0.0444705882352941;"lognormal";-1.09553376130337e-12;-4.04080576451573e-13;2011
"92075";24862.0941051735;28122.3729566991;31037.5455128337;31588.015974833;32570.7884680811;53914.9827139054;32146.6369456716;64209.5220827274;40306.6395944219;65614.5648202874;103744.803999593;17802.2067954356;116284.9605569;31946.737384654;114746.691242463;0.0771199336007747;0.369622354405865;0.230045649467423;0.279430073315811;0.0437819892101259;"lognormal";-1.40001345946798e-12;-9.93222744145597e-13;2011
"92076";32635.4861616226;50695.0617581394;55449.0636902032;56803.1409101096;66852.711971683;55386.0200349957;74536.4828947194;68302.6308637178;70966.686675089;70091.2075143816;75945.1887702477;80338.9549184632;49128.1746180283;53147.4372799549;22079.4139056786;0.514492753623188;0.0848861283643892;0.170807453416149;0.18944099378882;0.0403726708074534;"lognormal";-3.48775272681666e-11;-2.72763449814195e-13;2011
"92077";26052.7594504072;36479.2055996328;37382.2304968605;38962.3762310075;73288.4762136947;36407.5350540473;66142.5107431351;37645.2704008632;60571.6093522194;79958.5094045922;35539.384860812;100037.933290721;4473.6939372449;72098.9685507541;34881.0030451217;0.221044045676998;0.0552610114192496;0.0507748776508972;0.493882544861338;0.179037520391517;"lognormal";-1.21770395373164e-11;-1.28598193475456e-12;2011
"92078";17836.0188732005;20909.7459704881;21326.7139131437;26854.9920380002;29289.5116699201;18336.8616530169;35937.8949490709;42473.6317432817;71063.3944797423;31422.2438840096;4375.91966848072;50235.7450269015;73152.7250419763;174102.679645545;12207.5812682116;0.23607758261883;0.0402896861733122;0.105052859402314;0.382668775493216;0.235911096312328;"lognormal";-1.4188943864006e-11;-2.43638078971197e-12;2011
"93001";4546.36938929975;10505.596749863;19086.5181612557;22613.9117890963;29380.8543608852;20386.5356442094;71622.3522034108;20414.303117249;26544.8312750699;35583.5904566709;89113.8118639048;483007.069086991;7745.95168271172;16317.4291133193;24311.6740439497;0.385503472222222;0.0566261574074074;0.304513888888889;0.0797453703703704;0.173611111111111;"lognormal";-7.21312476287816e-11;-2.81289916953542e-12;2011
"93005";19295.5854408639;24962.4915536153;26082.4296183169;28293.0239186774;29522.4304958206;19488.1630514809;27659.9949524112;104830.160658703;83303.1705206911;56830.5660718788;2760.20115054407;13201.7300670345;408082.470680136;230689.728483127;93479.1177003738;0.0459655995921325;0.34327957710575;0.276679099471382;0.220463144336813;0.113612579493922;"lognormal";-6.15501934361375e-12;-2.10027125621822e-12;2011
"93006";6440.89215386569;18994.0145754802;29564.6235007671;30037.0655367321;46347.6861219312;6440.89215386569;18994.0145754802;29564.6235007671;30037.0655367321;46347.6861219312;9055.03055449554;4063.43760745876;5807.61661679135;4549.11515722827;6070.23696505372;0.321522233230375;0.226994580103736;0.205023602774054;0.0528585581910368;0.193601025700798;"gaussian";-6.91761735984458e-12;-8.77234290385701e-12;2011
"93007";18682.4958782816;22254.6066289742;22480.6994969469;26797.7709759094;55873.8664319044;18820.8173125698;112948.239059876;24523.9254256738;159163.625214561;111265.243546125;2294.47401789394;562005.876542242;10690.7619142231;931846.833301587;191606.801599296;0.0510523201758093;0.287507395824529;0.372242413997126;0.0716761051474939;0.217521764855042;"lognormal";-1.96928437511013e-11;-4.04571744249812e-12;2011
"93008";12753.2998176205;16782.492949952;20493.144852773;21021.3359758892;39634.9279379212;78343.2878333297;73764.0319038524;21831.0919090659;59058.5908504117;40324.3256270925;474841.922195941;315712.047119573;8016.42769914899;155056.217029567;7553.6753874979;0.293944151087008;0.173493173493174;0.407877836449265;0.0458113315256172;0.078873507444936;"lognormal";-3.69556416884412e-11;-7.92541621618216e-13;2011
"93010";13369.8960749531;14916.7459316369;20206.4633642816;29631.5558523024;39226.4006355461;48831.0518846126;84874.6716097389;21140.8066772273;34884.9396897886;39670.5113066344;171531.147643623;475410.831289095;6502.91246612106;21673.9702240728;5986.38915177127;0.0946711787010234;0.368573408896318;0.253190361642272;0.236637175357769;0.0469278754026175;"lognormal";-2.5454628316629e-11;-3.05170210928006e-13;2011
"93013";14469.200696679;14519.9727161601;21607.7529362665;22726.3424803072;38409.8494971497;60428.150677368;81782.2575796689;23195.5825847774;24947.6279769316;49679.0000029643;245026.491619415;453312.062096561;9054.25677250244;11296.4650775629;40750.8149478731;0.0470407593523171;0.333193746510329;0.242881072026801;0.130094919039643;0.24678950307091;"lognormal";-1.54063269243348e-11;-4.24623782047526e-12;2011
"93014";3951.85746256849;15751.3577039423;16538.7965543453;21443.0741628883;38847.9972191173;21077.6750308848;16238.5349838643;93335.2631473625;23828.4207574818;46462.3873210574;110426.5383642;4069.85330660072;518394.107498653;11547.7234907965;30482.5572500845;0.352595823198859;0.0491487041851883;0.163130084710224;0.379770192065755;0.0553551958399732;"lognormal";-1.17420977037799e-10;-1.1020757456364e-11;2011
"93015";22864.6780758351;35999.5362193733;43813.2692243457;54327.0391280353;67143.4051392376;22864.6780758351;35999.5362193733;43813.2692243457;54327.0391280353;67143.4051392376;8736.28227110207;876.138643354177;7063.24108894169;5061.83403667808;6810.38940428197;0.34358769476628;0.0415501398322014;0.275669196963644;0.141430283659608;0.197762684778266;"gaussian";-8.14638006053051e-13;-1.19572911820719e-11;2011
"93027";5388.03321766501;6672.94401009958;8157.65905161245;19655.5197942639;40525.4366728609;31995.8181075947;37310.4813864302;44253.2370626983;21305.1314540274;50757.2914267344;187287.734169553;205250.783215104;235948.536081765;8909.92339642608;38277.3818168013;0.333604037357155;0.0504089564359882;0.0530193166656999;0.405475955681884;0.157491733859273;"lognormal";-6.7424825651708e-11;-8.59736015395013e-12;2011
"93029";17231.0899424233;19835.3925873162;20846.2065831783;22980.2329956605;35225.5452993682;58894.4286083198;20772.5213409966;47572.9144028901;41544.43404751;39867.6284329818;192487.986535999;6460.31039664594;97587.5014327015;62569.0321396695;21130.9666179378;0.365576193842792;0.269490327141847;0.0499710778327656;0.0849026287036442;0.230059772478951;"lognormal";-4.79469489322226e-12;-3.94782616672512e-12;2011
"93030";19342.4500343207;20359.1074947547;22822.850048503;28317.3292651142;32322.6310406851;75041.4429090416;20819.5635545926;76002.4230720385;32266.1842746541;36766.5889661247;281295.190536216;4452.90208351501;241414.858460154;17624.1484148862;19931.3515426219;0.420442189198985;0.240666908300109;0.0817325117796303;0.0313519391083726;0.225806451612903;"lognormal";-3.22592635676701e-11;-1.06706723352095e-11;2011
